slug,name,botanical,genus,cat,grouped,group,groupDefault,bloomCount,bloomColors,foliage,sun,water,zones,tags
angelonia-raspberry,Angelface Raspberry,Angelonia 'Angelface Raspberry',Angelonia,Annual,true,angelonia,false,1,#c0407a,,full-sun,moderate,9-11,pink magenta heat vertical
angelonia-wedgwood-blue,Wedgwood Blue,Angelonia 'Wedgwood Blue',Angelonia,Annual,true,angelonia,false,1,#8a9ad6,,full-sun,moderate,9-11,blue white heat vertical
ageratum,Ageratum,Ageratum houstonianum,Ageratum,Annual,true,ageratum,true,1,#8f9fd6,,full-sun,moderate,10-11,blue edging
ageratum-blue-dark,Blue Horizon,Ageratum houstonianum 'Blue Horizon',Ageratum,Annual,true,ageratum,false,1,#5a6fc8,,full-sun,moderate,10-11,blue cut flower
ageratum-white,White Ageratum,Ageratum houstonianum,Ageratum,Annual,true,ageratum,false,1,#f4f2ea,,full-sun,moderate,10-11,white edging
ageratum-pink,Pink Ageratum,Ageratum houstonianum,Ageratum,Annual,true,ageratum,false,1,#e8a0c0,,full-sun,moderate,10-11,pink edging
ageratum-purple,Purple Ageratum,Ageratum houstonianum,Ageratum,Annual,true,ageratum,false,1,#7a6fc0,,full-sun,moderate,10-11,purple edging
cleome,Cleome,Cleome hassleriana,Cleome,Annual,true,cleome,true,1,#d77faa,,full-sun,moderate,10-11,pink spider flower
cleome-white,White Queen,Cleome hassleriana 'White Queen',Cleome,Annual,true,cleome,false,1,#f4f2ea,,full-sun,moderate,10-11,white spider flower
cleome-purple,Violet Queen,Cleome hassleriana 'Violet Queen',Cleome,Annual,true,cleome,false,1,#8a5aae,,full-sun,moderate,10-11,purple spider flower
cleome-rose,Rose Queen,Cleome hassleriana 'Rose Queen',Cleome,Annual,true,cleome,false,1,#d0588e,,full-sun,moderate,10-11,pink rose spider flower
cleome-cherry,Cherry Queen,Cleome hassleriana 'Cherry Queen',Cleome,Annual,true,cleome,false,1,#c83a5a,,full-sun,moderate,10-11,red pink spider flower
dusty-miller,Dusty Miller,Jacobaea maritima,Jacobaea,Annual,false,,false,0,,#b8c0c4,full-sun,low,8-11,silver foliage edging
portulaca,Portulaca,Portulaca grandiflora,Portulaca,Annual,true,portulaca,true,1,#f0703c,,full-sun,low,10-11,orange succulent heat groundcover
portulaca-red,Red Portulaca,Portulaca grandiflora,Portulaca,Annual,true,portulaca,false,1,#d6384a,,full-sun,low,10-11,red succulent heat groundcover
portulaca-yellow,Yellow Portulaca,Portulaca grandiflora,Portulaca,Annual,true,portulaca,false,1,#f4c81e,,full-sun,low,10-11,yellow succulent heat groundcover
portulaca-pink,Pink Portulaca,Portulaca grandiflora,Portulaca,Annual,true,portulaca,false,1,#e87aa8,,full-sun,low,10-11,pink succulent heat groundcover
portulaca-white,White Portulaca,Portulaca grandiflora,Portulaca,Annual,true,portulaca,false,1,#f4f2ea,,full-sun,low,10-11,white succulent heat groundcover
portulaca-magenta,Magenta Portulaca,Portulaca grandiflora,Portulaca,Annual,true,portulaca,false,1,#c83a8e,,full-sun,low,10-11,magenta succulent heat groundcover
oriental-lily,Oriental Lily,Lilium,Lilium,Bulb,true,lilies,false,1,#e87da8,,full-sun,moderate,4-9,pink fragrant cut flower
dutch-iris,Dutch Iris,Iris × hollandica,Iris,Bulb,true,irises,false,1,#5f6fc0,,full-sun,moderate,5-9,blue cut flower
ranunculus,Ranunculus,Ranunculus asiaticus,Ranunculus,Bulb,true,ranunculus,true,1,#e0533c,,full-sun,moderate,8-10,orange cut flower
ranunculus-red,Red Ranunculus,Ranunculus asiaticus,Ranunculus,Bulb,true,ranunculus,false,1,#d6283a,,full-sun,moderate,8-10,red cut flower
ranunculus-pink,Pink Ranunculus,Ranunculus asiaticus,Ranunculus,Bulb,true,ranunculus,false,1,#e85a9a,,full-sun,moderate,8-10,pink cut flower
ranunculus-white,White Ranunculus,Ranunculus asiaticus,Ranunculus,Bulb,true,ranunculus,false,1,#f4f2ea,,full-sun,moderate,8-10,white cut flower
ranunculus-yellow,Yellow Ranunculus,Ranunculus asiaticus,Ranunculus,Bulb,true,ranunculus,false,1,#f4c020,,full-sun,moderate,8-10,yellow gold cut flower
ranunculus-purple,Purple Ranunculus,Ranunculus asiaticus,Ranunculus,Bulb,true,ranunculus,false,1,#7a3a9e,,full-sun,moderate,8-10,purple violet cut flower
ranunculus-salmon,Salmon Ranunculus,Ranunculus asiaticus,Ranunculus,Bulb,true,ranunculus,false,1,#f0907a,,full-sun,moderate,8-10,coral salmon cut flower
ranunculus-magenta,Magenta Ranunculus,Ranunculus asiaticus,Ranunculus,Bulb,true,ranunculus,false,1,#cc2e7e,,full-sun,moderate,8-10,magenta pink cut flower
ranunculus-cream,Cream Ranunculus,Ranunculus asiaticus,Ranunculus,Bulb,true,ranunculus,false,1,#f0e8d0,,full-sun,moderate,8-10,cream white cut flower
ranunculus-picotee-pink,Picotee Pink,Ranunculus asiaticus 'Picotee',Ranunculus,Bulb,true,ranunculus,false,1,#f0c0d0,,full-sun,moderate,8-10,pink white bicolor cut flower
ranunculus-apricot,Apricot Ranunculus,Ranunculus asiaticus,Ranunculus,Bulb,true,ranunculus,false,1,#f0b088,,full-sun,moderate,8-10,apricot peach coral cut flower
anemone,Poppy Anemone,Anemone coronaria,Anemone,Bulb,true,anemone,true,1,#6a5ac0,,full-sun,moderate,7-10,purple blue spring
anemone-mr-fokker,Mr. Fokker,Anemone coronaria 'Mr. Fokker',Anemone,Bulb,true,anemone,false,1,#5a52c0,,full-sun,moderate,7-10,blue purple violet spring
anemone-the-bride,The Bride,Anemone coronaria 'The Bride',Anemone,Bulb,true,anemone,false,1,#f4f2ea,,full-sun,moderate,7-10,white spring
anemone-hollandia,Hollandia,Anemone coronaria 'Hollandia',Anemone,Bulb,true,anemone,false,1,#d6283a,,full-sun,moderate,7-10,red spring
anemone-sylphide,Sylphide,Anemone coronaria 'Sylphide',Anemone,Bulb,true,anemone,false,1,#cc4a9e,,full-sun,moderate,7-10,magenta pink purple spring
anemone-lord-lieutenant,Lord Lieutenant,Anemone coronaria 'Lord Lieutenant',Anemone,Bulb,true,anemone,false,1,#3a4ab8,,full-sun,moderate,7-10,blue purple spring
anemone-mt-everest,Mt. Everest,Anemone coronaria 'Mt. Everest',Anemone,Bulb,true,anemone,false,1,#f2f0e8,,full-sun,moderate,7-10,white spring
anemone-the-governor,The Governor,Anemone coronaria 'The Governor',Anemone,Bulb,true,anemone,false,1,#d6303a,,full-sun,moderate,7-10,red scarlet spring
anemone-blanda-blue,Blue Shades,Anemone blanda 'Blue Shades',Anemone,Bulb,true,anemone,false,1,#6a7ad0,,part-shade,moderate,5-9,blue lavender spring
anemone-blanda-white,White Splendour,Anemone blanda 'White Splendour',Anemone,Bulb,true,anemone,false,1,#f4f2ea,,part-shade,moderate,5-9,white spring
anemone-blanda-pink,Pink Star,Anemone blanda 'Pink Star',Anemone,Bulb,true,anemone,false,1,#e88ab8,,part-shade,moderate,5-9,pink spring
anemone-admiral,Admiral,Anemone coronaria 'Admiral',Anemone,Bulb,true,anemone,false,1,#7a3aae,,full-sun,moderate,7-10,purple violet magenta spring
calla-lily,Calla Lily,Zantedeschia,Zantedeschia,Bulb,true,calla-lily,true,1,#f5f0e8,,part-sun,high,8-10,white elegant
calla-lily-yellow,Yellow Calla,Zantedeschia 'Yellow',Zantedeschia,Bulb,true,calla-lily,false,1,#f2c828,,part-sun,high,8-10,yellow elegant
calla-lily-pink,Pink Calla,Zantedeschia rehmannii,Zantedeschia,Bulb,true,calla-lily,false,1,#e87aa8,,part-sun,high,8-10,pink elegant
calla-lily-orange,Mango Calla,Zantedeschia 'Mango',Zantedeschia,Bulb,true,calla-lily,false,1,#f0822a,,part-sun,high,8-10,orange elegant
calla-lily-red,Red Calla,Zantedeschia 'Garnet Glow',Zantedeschia,Bulb,true,calla-lily,false,1,#c0303a,,part-sun,high,8-10,red elegant
calla-lily-purple,Purple Calla,Zantedeschia 'Purple Sensation',Zantedeschia,Bulb,true,calla-lily,false,1,#7a4a9e,,part-sun,high,8-10,purple elegant
calla-lily-black,Black Star Calla,Zantedeschia 'Schwarzwalder',Zantedeschia,Bulb,true,calla-lily,false,1,#2e1a2e,,part-sun,high,8-10,purple burgundy elegant
calla-lily-picasso,Picasso,Zantedeschia 'Picasso',Zantedeschia,Bulb,true,calla-lily,false,1,#9a5aa0,,part-sun,high,8-10,purple white elegant
windflower,Windflower,Anemone blanda,Anemone,Bulb,true,windflower,true,1,#6f8fd6,,part-sun,moderate,4-8,blue early
windflower-white-splendour,White Splendour,Anemone blanda 'White Splendour',Anemone,Bulb,true,windflower,false,1,#f4f2ea,,part-sun,moderate,4-8,white early
windflower-blue-shades,Blue Shades,Anemone blanda 'Blue Shades',Anemone,Bulb,true,windflower,false,1,#5a6fc8,,part-sun,moderate,4-8,blue early
windflower-pink-star,Pink Star,Anemone blanda 'Pink Star',Anemone,Bulb,true,windflower,false,1,#e89ac0,,part-sun,moderate,4-8,pink early
windflower-charmer,Charmer,Anemone blanda 'Charmer',Anemone,Bulb,true,windflower,false,1,#e07aa8,,part-sun,moderate,4-8,pink early
windflower-radar,Radar,Anemone blanda 'Radar',Anemone,Bulb,true,windflower,false,1,#c84a8e,,part-sun,moderate,4-8,magenta pink early
glory-of-the-snow,Glory of the Snow,Scilla,Scilla,Bulb,true,glory-of-the-snow,true,1,#7f9fd6,,full-sun,moderate,3-8,blue early
glory-of-the-snow-forbesii,Blue Giant,Scilla forbesii,Scilla,Bulb,true,glory-of-the-snow,false,1,#6f8fd0,,full-sun,moderate,3-8,blue early
glory-of-the-snow-pink,Pink Giant,Scilla forbesii 'Pink Giant',Scilla,Bulb,true,glory-of-the-snow,false,1,#e8a8c0,,full-sun,moderate,3-8,pink early
glory-of-the-snow-alba,Alba,Scilla luciliae 'Alba',Scilla,Bulb,true,glory-of-the-snow,false,1,#f4f2ea,,full-sun,moderate,3-8,white early
glory-of-the-snow-violet-beauty,Violet Beauty,Scilla 'Violet Beauty',Scilla,Bulb,true,glory-of-the-snow,false,1,#7a6fc8,,full-sun,moderate,3-8,purple blue early
smooth-hydrangea,Smooth Hydrangea,Hydrangea arborescens,Hydrangea,Shrub,true,hydrangeas,false,1,#f2f5ee,,part-sun,high,3-9,white
ninebark,Ninebark,Physocarpus opulifolius,Physocarpus,Shrub,true,ninebark,true,1,#f2e8ee,#8a4d4a,full-sun,moderate,3-7,white foliage native
ninebark-diabolo,Diabolo,Physocarpus opulifolius 'Monlo',Physocarpus,Shrub,true,ninebark,false,1,#f2e8ee,#4a2832,full-sun,moderate,3-7,white purple foliage
ninebark-coppertina,Coppertina,Physocarpus opulifolius 'Mindia',Physocarpus,Shrub,true,ninebark,false,1,#f0d8e0,#9a5a3a,full-sun,moderate,3-7,orange pink foliage
ninebark-amber-jubilee,Amber Jubilee,Physocarpus opulifolius 'Jefam',Physocarpus,Shrub,true,ninebark,false,1,#f2e8ee,#c87a3a,full-sun,moderate,2-7,orange gold foliage
ninebark-summer-wine,Summer Wine,Physocarpus opulifolius 'Seward',Physocarpus,Shrub,true,ninebark,false,1,#f0dce4,#5a2e3a,full-sun,moderate,3-7,purple pink foliage
ninebark-tiny-wine,Tiny Wine,Physocarpus opulifolius 'SMNPOTW',Physocarpus,Shrub,true,ninebark,false,1,#f0dce4,#4a2832,full-sun,moderate,3-7,purple pink foliage
ninebark-little-devil,Little Devil,Physocarpus opulifolius 'Donna May',Physocarpus,Shrub,true,ninebark,false,1,#f2e8ee,#4a2530,full-sun,moderate,3-7,purple burgundy foliage
ninebark-nugget,Nugget,Physocarpus opulifolius 'Nugget',Physocarpus,Shrub,true,ninebark,false,1,#f2e8ee,#c8b84a,full-sun,moderate,2-8,gold foliage
smokebush,Smokebush,Cotinus coggygria,Cotinus,Shrub,true,smokebush,true,1,#d6a8c0,#7a4a6a,full-sun,low,4-8,purple foliage
smokebush-royal-purple,Royal Purple,Cotinus coggygria 'Royal Purple',Cotinus,Shrub,true,smokebush,false,1,#d0a0b8,#5a2e4a,full-sun,low,4-8,purple foliage
smokebush-grace,Grace,Cotinus 'Grace',Cotinus,Shrub,true,smokebush,false,1,#d8a8b8,#6a3048,full-sun,low,4-8,purple red foliage
smokebush-golden-spirit,Golden Spirit,Cotinus coggygria 'Ancot',Cotinus,Shrub,true,smokebush,false,1,#e0c8b8,#b0b84a,full-sun,low,5-8,gold green foliage
smokebush-velvet-cloak,Velvet Cloak,Cotinus coggygria 'Velvet Cloak',Cotinus,Shrub,true,smokebush,false,1,#d0a0b0,#4a2840,full-sun,low,4-8,purple foliage
smokebush-young-lady,Young Lady,Cotinus coggygria 'Young Lady',Cotinus,Shrub,true,smokebush,false,1,#e8c8d0,#5a7a4a,full-sun,low,4-8,green foliage
smokebush-winecraft-black,Winecraft Black,Cotinus coggygria 'NCCO1',Cotinus,Shrub,true,smokebush,false,1,#d0a0b0,#3a2030,full-sun,low,4-8,purple burgundy foliage
beautyberry,Beautyberry,Callicarpa,Callicarpa,Shrub,true,beautyberry,true,1,#d6a0d0,,part-sun,moderate,5-8,purple berries fall
beautyberry-profusion,Profusion,Callicarpa bodinieri 'Profusion',Callicarpa,Shrub,true,beautyberry,false,1,#9a4fb0,,part-sun,moderate,5-8,purple berries fall
beautyberry-early-amethyst,Early Amethyst,Callicarpa dichotoma 'Early Amethyst',Callicarpa,Shrub,true,beautyberry,false,1,#9a5ab0,,part-sun,moderate,5-8,purple berries fall
beautyberry-american,American Beautyberry,Callicarpa americana,Callicarpa,Shrub,true,beautyberry,false,1,#b04a90,#5a8048,part-sun,moderate,6-10,purple magenta native berries
beautyberry-pearl-glam,Pearl Glam,Callicarpa 'Pearl Glam',Callicarpa,Shrub,true,beautyberry,false,1,#a050a0,#5a3a5a,part-sun,moderate,5-8,purple foliage berries
beautyberry-white,White Beautyberry,Callicarpa dichotoma f. albifructa,Callicarpa,Shrub,true,beautyberry,false,1,#f0f0e8,,part-sun,moderate,5-8,white berries fall
witch-hazel,Witch Hazel,Hamamelis,Hamamelis,Shrub,true,witch-hazel,true,1,#f0b22c,#6f9a55,part-sun,moderate,3-8,yellow fragrant winter native
witch-hazel-arnold-promise,Arnold Promise,Hamamelis × intermedia 'Arnold Promise',Hamamelis,Shrub,true,witch-hazel,false,1,#f2c020,#6f9a55,part-sun,moderate,5-8,yellow fragrant winter
witch-hazel-jelena,Jelena,Hamamelis × intermedia 'Jelena',Hamamelis,Shrub,true,witch-hazel,false,1,#e07a2a,#6f9a55,part-sun,moderate,5-8,orange fragrant winter
witch-hazel-diane,Diane,Hamamelis × intermedia 'Diane',Hamamelis,Shrub,true,witch-hazel,false,1,#c0402a,#6f9a55,part-sun,moderate,5-8,red fragrant winter
witch-hazel-pallida,Pallida,Hamamelis × intermedia 'Pallida',Hamamelis,Shrub,true,witch-hazel,false,1,#f4dc6a,#6f9a55,part-sun,moderate,5-8,yellow fragrant winter
witch-hazel-vernalis,Ozark Witch Hazel,Hamamelis vernalis,Hamamelis,Shrub,true,witch-hazel,false,1,#f0a82a,#6f9a55,part-sun,moderate,4-8,yellow orange native winter
winterberry,Winterberry,Ilex verticillata,Ilex,Shrub,true,winterberry,true,1,#cc2a2a,,full-sun,high,3-9,red berries winter native
winterberry-winter-red,Winter Red,Ilex verticillata 'Winter Red',Ilex,Shrub,true,winterberry,false,1,#cc2a2a,,full-sun,high,3-9,red berries winter native
winterberry-red-sprite,Red Sprite,Ilex verticillata 'Red Sprite',Ilex,Shrub,true,winterberry,false,1,#d02828,,full-sun,high,3-9,red berries winter native
winterberry-berry-heavy,Berry Heavy,Ilex verticillata 'Spravy',Ilex,Shrub,true,winterberry,false,1,#c82828,,full-sun,high,3-9,red berries winter native
winterberry-berry-poppins,Berry Poppins,Ilex verticillata 'FarrowBPop',Ilex,Shrub,true,winterberry,false,1,#d02a2a,,full-sun,high,3-9,red berries winter native
winterberry-winter-gold,Winter Gold,Ilex verticillata 'Winter Gold',Ilex,Shrub,true,winterberry,false,1,#f0a83a,,full-sun,high,3-9,gold orange berries winter
mock-orange,Mock Orange,Philadelphus,Philadelphus,Shrub,true,mock-orange,true,1,#fbfbf5,,full-sun,moderate,4-8,white fragrant
mock-orange-snowbelle,Snowbelle,Philadelphus 'Snowbelle',Philadelphus,Shrub,true,mock-orange,false,1,#fcfcf6,,full-sun,moderate,4-8,white fragrant
mock-orange-natchez,Natchez,Philadelphus × virginalis 'Natchez',Philadelphus,Shrub,true,mock-orange,false,1,#fbfbf5,,full-sun,moderate,4-8,white fragrant
mock-orange-miniature-snowflake,Miniature Snowflake,Philadelphus 'Miniature Snowflake',Philadelphus,Shrub,true,mock-orange,false,1,#fcfcf8,,full-sun,moderate,4-8,white fragrant
mock-orange-belle-etoile,Belle Étoile,Philadelphus 'Belle Etoile',Philadelphus,Shrub,true,mock-orange,false,1,#f6f0f2,,full-sun,moderate,5-8,white fragrant
mock-orange-aureus,Golden Mock Orange,Philadelphus coronarius 'Aureus',Philadelphus,Shrub,true,mock-orange,false,1,#fbfbf5,#b8c24a,full-sun,moderate,4-8,white gold fragrant
mock-orange-snow-white-sensation,Snow White Sensation,Philadelphus 'Snow White Sensation',Philadelphus,Shrub,true,mock-orange,false,1,#fcfcf6,,full-sun,moderate,4-8,white fragrant
summersweet,Summersweet,Clethra alnifolia,Clethra,Shrub,true,summersweet,true,1,#f5eef2,,part-shade,high,3-9,white fragrant native pollinator
summersweet-hummingbird,Hummingbird,Clethra alnifolia 'Hummingbird',Clethra,Shrub,true,summersweet,false,1,#f6f0f4,,part-shade,high,3-9,white fragrant native pollinator
summersweet-ruby-spice,Ruby Spice,Clethra alnifolia 'Ruby Spice',Clethra,Shrub,true,summersweet,false,1,#e08aaa,,part-shade,high,3-9,pink fragrant native pollinator
summersweet-sixteen-candles,Sixteen Candles,Clethra alnifolia 'Sixteen Candles',Clethra,Shrub,true,summersweet,false,1,#f6f0f4,,part-shade,high,3-9,white fragrant native pollinator
summersweet-pink-spire,Pink Spire,Clethra alnifolia 'Pink Spire',Clethra,Shrub,true,summersweet,false,1,#ec9ab8,,part-shade,high,3-9,pink fragrant native pollinator
summersweet-vanilla-spice,Vanilla Spice,Clethra alnifolia 'Caleb',Clethra,Shrub,true,summersweet,false,1,#f8f2f5,,part-shade,high,3-9,white fragrant native pollinator
summersweet-sugartina,Sugartina Crystalina,Clethra alnifolia 'Crystalina',Clethra,Shrub,true,summersweet,false,1,#f6f0f4,,part-shade,high,3-9,white fragrant native pollinator
hybrid-tea-rose,Hybrid Tea Rose,Rosa,Rosa,Rose,true,hybrid-tea-rose,true,1,#d6304a,,full-sun,moderate,5-9,red fragrant cut flower
floribunda-rose,Floribunda Rose,Rosa,Rosa,Rose,true,floribunda-rose,true,1,#f0a0b8,,full-sun,moderate,5-9,pink clusters
trumpet-vine,Trumpet Vine,Campsis radicans,Campsis,Climber,true,trumpet-vine,true,1,#e0641f,,full-sun,moderate,4-9,orange native pollinator vine
trumpet-vine-yellow,Flava (Yellow Trumpet),Campsis radicans f. flava,Campsis,Climber,true,trumpet-vine,false,1,#e8b21f,,full-sun,moderate,4-9,yellow pollinator vine
trumpet-vine-red,Crimson Trumpet,Campsis radicans 'Crimson Trumpet',Campsis,Climber,true,trumpet-vine,false,1,#b8242a,,full-sun,moderate,4-9,red pollinator vine
trumpet-vine-apricot,Madame Galen,Campsis × tagliabuana 'Madame Galen',Campsis,Climber,true,trumpet-vine,false,1,#ef9a52,,full-sun,moderate,5-9,apricot pollinator vine
passionflower,Passionflower,Passiflora,Passiflora,Climber,true,passionflower,true,1,#8f6fc6,,full-sun,moderate,6-9,purple exotic vine
passionflower-blue,Blue Crown Passionflower,Passiflora caerulea,Passiflora,Climber,true,passionflower,false,1,#5f7fc8,,full-sun,moderate,6-9,blue exotic vine
passionflower-white,Constance Elliott,Passiflora caerulea 'Constance Elliott',Passiflora,Climber,true,passionflower,false,1,#f0eee4,,full-sun,moderate,6-9,white exotic vine
passionflower-red,Red Passionflower,Passiflora coccinea,Passiflora,Climber,true,passionflower,false,1,#cc2f2a,,full-sun,moderate,10-11,red exotic vine
passionflower-pink,Lady Margaret,Passiflora 'Lady Margaret',Passiflora,Climber,true,passionflower,false,1,#c23a6a,,full-sun,moderate,7-10,pink exotic vine
boston-ivy,Boston Ivy,Parthenocissus tricuspidata,Parthenocissus,Climber,true,boston-ivy,true,0,,#5f8a4a,part-sun,moderate,4-8,foliage green fall color vine wall
boston-ivy-gold,Fenway Park,Parthenocissus tricuspidata 'Fenway Park',Parthenocissus,Climber,true,boston-ivy,false,0,,#aec23e,part-sun,moderate,4-8,foliage gold fall color vine wall
boston-ivy-purple,Veitchii,Parthenocissus tricuspidata 'Veitchii',Parthenocissus,Climber,true,boston-ivy,false,0,,#6a4858,part-sun,moderate,4-8,foliage purple fall color vine wall
mandevilla,Mandevilla,Mandevilla,Mandevilla,Climber,true,mandevilla,true,1,#e0507a,,full-sun,moderate,10-11,pink tropical vine
mandevilla-red,Sun Parasol Crimson,Mandevilla 'Sun Parasol Crimson',Mandevilla,Climber,true,mandevilla,false,1,#d23030,,full-sun,moderate,10-11,red tropical vine
mandevilla-white,Sun Parasol White,Mandevilla 'Sun Parasol White',Mandevilla,Climber,true,mandevilla,false,1,#f5f2ec,,full-sun,moderate,10-11,white tropical vine
mandevilla-apricot,Sun Parasol Apricot,Mandevilla 'Sun Parasol Apricot',Mandevilla,Climber,true,mandevilla,false,1,#f0a868,,full-sun,moderate,10-11,apricot tropical vine
mandevilla-yellow,Sun Parasol Sunbeam,Mandevilla 'Sun Parasol Sunbeam',Mandevilla,Climber,true,mandevilla,false,1,#f2cf4a,,full-sun,moderate,10-11,yellow tropical vine
little-bluestem,Little Bluestem,Schizachyrium scoparium,Schizachyrium,Grass,true,little-bluestem,true,1,#d8a87a,#8a9a9f,full-sun,low,3-9,blue native fall color
little-bluestem-red,Blaze,Schizachyrium scoparium 'Blaze',Schizachyrium,Grass,true,little-bluestem,false,1,#d8a87a,#b05a3a,full-sun,low,3-9,red native fall color
little-bluestem-purple,Twilight Zone,Schizachyrium scoparium 'Twilight Zone',Schizachyrium,Grass,true,little-bluestem,false,1,#d8a87a,#8a7a9a,full-sun,low,3-9,purple native fall color
